lat,lon,temp_c,battery_pct,flags3,time_s
80.06656763093925,0.16157909797009978,-15.0,99.54000000000042,5,18
80.06667078543742,0.16278449451007534,-15.0,99.53500000000042,5,18
80.06677175821804,0.16395702342362461,-15.0,99.53000000000043,5,18
80.06687179658925,0.16509660573392823,-15.0,99.52500000000043,5,18
80.06697215019477,0.16620319833976196,-15.0,99.52000000000044,5,18
80.06707406789036,0.16727679406242954,-15.0,99.51500000000044,5,19
80.06717879462238,0.16831742165357963,-15.0,99.51000000000045,5,19
80.06728756831606,0.1693251457638981,-15.0,99.50500000000045,5,19
80.06740161678135,0.1703000668727098,-15.0,99.50000000000045,5,19
80.06752215464402,0.17124232117856655,-15.0,99.49500000000046,5,19
80.0676503803097,0.17215208045094035,-15.0,99.49000000000046,5,20
80.06778747296853,0.1730295518431834,-15.0,99.48500000000047,5,20
80.0679345896478,0.17387497766695853,-15.0,99.48000000000047,5,20
80.06809286231994,0.17468863512838587,-15.0,99.47500000000048,5,20
80.06826339507323,0.17547083602619265,-15.0,99.47000000000048,5,20
80.06844726135212,0.17622192641219522,-15.0,99.46500000000049,5,21
80.06864550127419,0.17694228621448288,-15.0,99.46000000000049,5,21
80.0688591190304,0.17763232882371371,-15.0,99.4550000000005,5,21
80.06908908037516,0.17829250064297295,-15.0,99.4500000000005,5,21
80.06933631021238,0.17892328060168422,-15.0,99.4450000000005,5,21
80.06960169028375,0.1795251796341027,-15.0,99.44000000000051,5,22
80.0698860569648,0.18009874012295812,-15.0,99.43500000000051,5,22
80.07019019917449,0.18064453530885374,-15.0,99.43000000000052,5,22
80.0705148564032,0.18116316866606383,-15.0,99.42500000000052,5,22
80.07086071686444,0.18165527324540992,-15.0,99.42000000000053,5,22
80.07122841577474,0.18212151098493093,-15.0,99.41500000000053,5,23
80.07161853376581,0.18256257198909814,-15.0,99.41000000000054,5,23
80.0720315954334,0.1829791737773596,-15.0,99.40500000000054,5,23
80.07246806802597,0.18337206050283225,-15.0,99.40000000000055,5,23
80.07292836027688,0.18374200214199296,-15.0,99.39500000000055,5,23
80.07341282138273,0.18408979365624997,-15.0,99.39000000000055,5,24
80.0739217401306,0.18441625412630863,-15.0,99.38500000000056,5,24
80.07445534417617,0.18472222586027343,-15.0,99.38000000000056,5,24
80.07501379947476,0.1850085734764577,-15.0,99.37500000000057,5,24
80.07559720986649,0.1852761829618997,-15.0,99.37000000000057,5,24
80.07620561681674,0.18552596070761035,-15.0,99.36500000000058,5,25
80.0768389993125,0.18575883252160288,-15.0,99.36000000000058,5,25
80.07749727391493,0.18597574262077954,-15.0,99.35500000000059,5,25
80.07818029496786,0.18617765260277258,-15.0,99.35000000000059,5,25
80.0788878549619,0.1863655403988595,-15.0,99.3450000000006,5,25
80.07961968505309,0.18654039920909254,-15.0,99.3400000000006,5,26
80.08037545573485,0.18670323642080203,-15.0,99.3350000000006,5,26
80.0811547776616,0.18685507251165095,-15.0,99.33000000000061,5,26
80.08195720262191,0.18699693993843589,-15.0,99.32500000000061,5,26
80.0827822246588,0.18712988201284333,-15.0,99.32000000000062,5,26
80.08362928133437,0.18725495176538653,-15.0,99.31500000000062,5,27
80.08449775513559,0.1873732107987593,-15.0,99.31000000000063,5,27
80.08538697501778,0.18748572813185552,-15.0,99.30500000000063,5,27
80.08629621808187,0.18759357903571333,-15.0,99.30000000000064,5,27
80.08722471138123,0.1876978438626511,-15.0,99.29500000000064,5,27
80.08817163385369,0.18779960686987057,-15.0,99.29000000000065,5,28
80.08913611837376,0.18789995503880796,-15.0,99.28500000000065,5,28
80.09011725391994,0.18799997689151854,-15.0,99.28000000000065,5,28
80.09111408785186,0.18810076130538372,-15.0,99.27500000000066,5,28
80.09212562829137,0.18820339632743113,-15.0,99.27000000000066,5,28
80.09315084660169,0.188308967989559,-15.0,99.26500000000067,5,29
80.09418867995848,0.18841855912595476,-15.0,99.26000000000067,5,29
80.09523803400639,0.1885332481939955,-15.0,99.25500000000068,5,29
80.0962977855943,0.1886541080999146,-15.0,99.25000000000068,5,29
80.0973667855827,0.18878220503051277,-15.0,99.24500000000069,5,29
80.09844386171584,0.18891859729218607,-15.0,99.24000000000069,5,30
80.09952782155185,0.1890643341585348,-15.0,99.2350000000007,5,30
80.10061745544319,0.18922045472780816,-15.0,99.2300000000007,5,30
80.10171153956013,0.18938798679142907,-15.0,99.2250000000007,5,30
80.10280883894968,0.18956794571483082,-15.0,99.22000000000071,5,30
80.10390811062237,0.18976133333182446,-15.0,99.21500000000071,5,31
80.10500810665903,0.1899691368537008,-15.0,99.21000000000072,5,31
80.10610757732995,0.1901923277942548,-15.0,99.20500000000072,5,31
80.10720527421859,0.19043186091190317,-15.0,99.20000000000073,5,31
80.1082999533419,0.19068867317004676,-15.0,99.19500000000073,5,31
80.1093903782597,0.19096368271680994,-15.0,99.19000000000074,5,32
80.11047532316513,0.19125778788526812,-15.0,99.18500000000074,5,32
80.11155357594846,0.1915718662152518,-15.0,99.18000000000075,5,32
80.1126239412268,0.19190677349779234,-15.0,99.17500000000075,5,32
80.11368524333191,0.19226334284325017,-15.0,99.17000000000075,5,32
80.1147363292488,0.19264238377413992,-15.0,99.16500000000076,5,33
80.11577607149756,0.1930446813436404,-15.0,99.16000000000076,5,33
80.1168033709516,0.19347099528074924,-15.0,99.15500000000077,5,33
80.11781715958482,0.19392205916301317,-15.0,99.15000000000077,5,33
80.11881640314112,0.1943985796177345,-15.0,99.14500000000078,5,33
80.11980010371956,0.19490123555252378,-15.0,99.14000000000078,5,34
80.12076730226849,0.19543067741603662,-15.0,99.13500000000079,5,34
80.12171708098279,0.19598752648969928,-15.0,99.13000000000079,5,34
80.12264856559783,0.19657237421119464,-15.0,99.1250000000008,5,34
80.1235609275747,0.19718578153044503,-15.0,99.1200000000008,5,34
80.12445338617114,0.19782827829879315,-15.0,99.1150000000008,5,35
80.12532521039297,0.19850036269204638,-15.0,99.11000000000081,5,35
80.1261757208212,0.19920250066801246,-15.0,99.10500000000081,5,35
80.12700429131021,0.1999351254591176,-15.0,99.10000000000082,5,35
80.12781035055283,0.2006986371006591,-15.0,99.09500000000082,5,35
80.12859338350826,0.2014934019952065,-15.0,99.09000000000083,5,36
80.12935293268943,0.20231975251362527,-15.0,99.08500000000083,5,36
80.13008859930649,0.203177986633158,-15.0,99.08000000000084,5,36
80.13080004426354,0.20406836761295646,-15.0,99.07500000000084,5,36
80.13148698900623,0.2049911237074184,-15.0,99.07000000000085,5,36
80.13214921621798,0.20594644791764116,-15.0,99.06500000000085,5,37
80.13278657036318,0.2069344977812625,-15.0,99.06000000000085,5,37
80.1333989580759,0.20795539520091766,-15.0,99.05500000000086,5,37
80.13398634839334,0.20900922631149946,-15.0,99.05000000000086,5,37
80.1345487728331,0.21009604138636592,-15.0,99.04500000000087,5,38
80.13508632531455,0.21121585478259758,-15.0,99.04000000000087,5,38
80.13559916192393,0.21236864492536392,-15.0,99.03500000000088,5,38
80.13608750052435,0.21355435433141637,-15.0,99.03000000000088,5,38
80.13655162021115,0.2147728896716818,-15.0,99.02500000000089,5,38
80.13699186061434,0.2160241218728887,-15.0,99.02000000000089,5,39
80.13740862104972,0.2173078862581152,-15.0,99.0150000000009,5,39
80.13780235952076,0.218623982726106,-15.0,99.0100000000009,5,39
80.13817359157387,0.21997217596916277,-15.0,99.0050000000009,5,39
80.13852288900978,0.22135219572937107,-15.0,99.00000000000091,5,39
80.13885087845433,0.22276373709288444,-14.9,98.99500000000091,5,40
80.13915823979227,0.22420646082194554,-14.9,98.99000000000092,5,40
80.13944570446782,0.22567999372428246,-14.9,98.98500000000092,5,40
80.13971405365655,0.2271839290594783,-14.9,98.98000000000093,5,40
80.13996411631275,0.22871782698187113,-14.9,98.97500000000093,5,40
80.14019676709755,0.23028121501950266,-14.9,98.97000000000094,5,41
80.14041292419267,0.2318735885885934,-14.9,98.96500000000094,5,41
80.14061354700547,0.23349441154298448,-14.9,98.96000000000095,5,41
80.14079963377092,0.23514311675794797,-14.9,98.95500000000095,5,41
80.14097221905656,0.23681910674772957,-14.9,98.95000000000095,5,41
80.14113237117658,0.23852175431615155,-14.9,98.94500000000096,5,42
80.1412811895216,0.24025040323956742,-14.9,98.94000000000096,5,42
80.1414198018108,0.24200436898142466,-14.9,98.93500000000097,5,42
80.14154936127315,0.24378293943765736,-14.9,98.93000000000097,5,42
80.14167104376502,0.24558537571209715,-14.9,98.92500000000098,5,42
80.14178604483105,0.24741091292105816,-14.9,98.92000000000098,5,43
80.14189557671602,0.24925876102621972,-14.9,98.91500000000099,5,43
80.14200086533478,0.25112810569489996,-14.9,98.91000000000099,5,43
80.14210314720813,0.25301810918678386,-14.9,98.905000000001,5,43
80.14220366637218,0.25492791126613934,-14.9,98.900000000001,5,43
80.1423036712689,0.25685663013852916,-14.9,98.895000000001,5,44
80.14240441162566,0.25880336341099797,-14.9,98.89000000000101,5,44
80.14250713533156,0.2607671890746889,-14.9,98.88500000000101,5,44
80.14261308531835,0.2627471665088201,-14.9,98.88000000000102,5,44
80.14272349645377,0.264742337504928,-14.9,98.87500000000102,5,44
80.14283959245502,0.2667517273102615,-14.9,98.87000000000103,5,45
80.14296258283007,0.26877434568919134,-14.9,98.86500000000103,5,45
80.14309365985456,0.27080918800147896,-14.9,98.86000000000104,5,45
80.14323399559173,0.2728552362962303,-14.9,98.85500000000104,5,45
80.14338473896284,0.2749114604203439,-14.9,98.85000000000105,5,45
80.14354701287549,0.2769768191402457,-14.9,98.84500000000105,5,46
80.14372191141695,0.2790502612756895,-14.9,98.84000000000106,5,46
80.14391049711946,0.28113072684438845,-14.9,98.83500000000106,5,46
80.14411379830452,0.28321714821623095,-14.9,98.83000000000106,5,46
80.14433280651255,0.2853084512758243,-14.9,98.82500000000107,5,46
80.14456847402464,0.2874035565921004,-14.9,98.82000000000107,5,47
80.14482171148225,0.28950138059370917,-14.9,98.81500000000108,5,47
80.14509338561115,0.291600836748921,-14.9,98.81000000000108,5,47
80.14538431705503,0.29370083674875236,-14.9,98.80500000000109,5,47
80.14569527832433,0.29580029169202654,-14.9,98.80000000000109,5,47
80.14602699186533,0.2978981132710796,-14.9,98.7950000000011,5,48
80.14638012825446,0.2999932149568199,-14.9,98.7900000000011,5,48
80.1467553045222,0.3020845131818507,-14.9,98.7850000000011,5,48
80.14715308261077,0.3041709285203682,-14.9,98.78000000000111,5,48
80.14757396796965,0.3062513868635494,-14.9,98.77500000000111,5,48
80.14801840829216,0.3083248205891506,-14.9,98.77000000000112,5,49
80.14848679239648,0.31039016972404243,-14.9,98.76500000000112,5,49
80.1489794492538,0.3124463830984158,-14.9,98.76000000000113,5,49
80.14949664716607,0.31449241949040213,-14.9,98.75500000000113,5,49
80.1500385930954,0.31652724875986077,-14.9,98.75000000000114,5,49
80.15060543214673,0.31854985297010013,-14.9,98.74500000000114,5,50
80.15119724720516,0.3205592274963099,-14.9,98.74000000000115,5,50
80.15181405872877,0.3225543821194983,-14.9,98.73500000000115,5,50
80.15245582469753,0.32453434210474263,-14.9,98.73000000000116,5,50
80.15312244071823,0.3264981492625795,-14.9,98.72500000000116,5,50
80.15381374028556,0.3284448629923781,-14.9,98.72000000000116,5,51
80.1545294951981,0.3303735613065616,-14.9,98.71500000000117,5,51
80.15526941612889,0.3322833418345605,-14.9,98.71000000000117,5,51
80.15603315334846,0.33417332280540485,-14.9,98.70500000000118,5,51
80.15682029759903,0.33604264400788586,-14.9,98.70000000000118,5,51
80.15763038111744,0.33789046772724074,-14.9,98.69500000000119,5,52
80.15846287880431,0.33971597965734146,-14.9,98.69000000000119,5,52
80.1593172095365,0.34151838978739346,-14.9,98.6850000000012,5,52
80.16019273761962,0.3432969332621795,-14.9,98.6800000000012,5,52
80.16108877437698,0.34505087121491146,-14.9,98.6750000000012,5,52
80.16200457987084,0.34677949157178295,-14.9,98.67000000000121,5,53
80.16293936475194,0.34848210982734756,-14.9,98.66500000000121,5,53
80.16389229223242,0.3501580697898777,-14.9,98.66000000000122,5,53
80.16486248017739,0.35180674429589226,-14.9,98.65500000000122,5,53
80.16584900330979,0.353427535893076,-14.9,98.65000000000123,5,53
80.16685089552307,0.3550198774908459,-14.9,98.64500000000123,5,54
80.167867152296,0.3565832329778567,-14.9,98.64000000000124,5,54
80.16889673320343,0.3581170978057733,-14.9,98.63500000000124,5,54
80.16993856451681,0.35962099953867394,-14.9,98.63000000000125,5,54
80.17099154188797,0.3610944983674864,-14.9,98.62500000000125,5,54
80.17205453310937,0.36253718758889647,-14.9,98.62000000000126,5,55
80.1731263809441,0.3639486940482076,-14.9,98.61500000000126,5,55
80.17420590601829,0.36532867854566975,-14.9,98.61000000000126,5,55
80.17529190976899,0.366676836205834,-14.9,98.60500000000127,5,55
80.17638317743993,0.3679928968095323,-14.9,98.60000000000127,5,55
80.17747848111777,0.36927662508811887,-14.9,98.59500000000128,5,56
80.17857658280128,0.37052782097965503,-14.9,98.59000000000128,5,56
80.17967623749566,0.37174631984675655,-14.9,98.58500000000129,5,56
80.18077619632437,0.3729319926558675,-14.9,98.58000000000129,5,56
80.18187520965073,0.3740847461177653,-14.9,98.5750000000013,5,56
80.1829720302013,0.37520452278914324,-14.9,98.5700000000013,5,57
80.18406541618343,0.3762913011351605,-14.9,98.5650000000013,5,57
80.18515413438914,0.37734509555289175,-14.9,98.56000000000131,5,57
80.18623696327741,0.3783659563556498,-14.9,98.55500000000131,5,57
80.18731269602749,0.37935396971819973,-14.9,98.55000000000132,5,57
80.18838014355525,0.38030925758292283,-14.9,98.54500000000132,5,58
80.18943813748533,0.38123197752703347,-14.9,98.54000000000133,5,58
80.1904855330714,0.3821223225909932,-14.9,98.53500000000133,5,58
80.1915212120575,0.3829805210683086,-14.9,98.53000000000134,5,58
80.19254408547306,0.38380683625694223,-14.9,98.52500000000134,5,58
80.19355309635479,0.38460156617260727,-14.9,98.52000000000135,5,59
80.19454722238848,0.38536504322425785,-14.9,98.51500000000135,5,59
80.1955254784643,0.3860976338521284,-14.9,98.51000000000136,5,59
80.19648691913906,0.3867997381287167,-14.9,98.50500000000136,5,59
80.1974306409993,0.3874717893231442,-14.9,98.50000000000136,5,59
80.19835578491939,0.3881142534293689,-14.9,98.49500000000137,5,60
80.19926153820883,0.3887276286587639,-14.9,98.49000000000137,5,60
80.20014713664366,0.38931244489761474,-14.9,98.48500000000138,5,60
80.20101186637652,0.38986926313012515,-14.9,98.48000000000138,5,60
80.20185506572095,0.39039867482756097,-14.9,98.47500000000139,5,60
80.20267612680524,0.39090130130419637,-14.9,98.47000000000139,5,61
80.2034744970918,0.3913777930407639,-14.9,98.4650000000014,5,61
80.20424968075824,0.3918288289761455,-14.9,98.4600000000014,5,61
80.2050012399366,0.39225511576807476,-14.9,98.4550000000014,5,61
80.2057287958079,0.3926573870236568,-14.9,98.45000000000141,5,61
80.20643202954886,0.3930364025005426,-14.9,98.44500000000141,5,62
80.20711068312892,0.3933929472796278,-14.9,98.44000000000142,5,62
80.20776455995507,0.39372783091017743,-14.9,98.43500000000142,5,62
80.2083935253633,0.3940418865283066,-14.9,98.43000000000143,5,62
80.2089975069552,0.39433596994977754,-14.9,98.42500000000143,5,62
80.20957649477884,0.39461095873810115,-14.9,98.42000000000144,5,63
80.21013054135373,0.39486775124895673,-14.9,98.41500000000144,5,63
80.2106597615395,0.3951072656519715,-14.9,98.41000000000145,5,63
80.21116433224881,0.3953304389309247,-14.9,98.40500000000145,5,63
80.2116444920052,0.3955382258634647,-14.9,98.40000000000146,5,63
80.21210054034687,0.3957315979814507,-14.9,98.39500000000146,5,64
80.21253283707799,0.39591154251305033,-14.9,98.39000000000146,5,64
80.2129418013694,0.39607906130774595,-14.9,98.38500000000147,5,64
80.21332791071087,0.3962351697454194,-14.9,98.38000000000147,5,64
80.21369169971767,0.3963808956307036,-14.9,98.37500000000148,5,64
80.21403375879426,0.3965172780738052,-14.9,98.37000000000148,5,65
80.21435473265862,0.39664536635901587,-14.9,98.36500000000149,5,65
80.21465531873076,0.39676621880214563,-14.9,98.36000000000149,5,65
80.21493626538958,0.3968809015981215,-14.9,98.3550000000015,5,65
80.21519837010229,0.39699048766000644,-14.9,98.3500000000015,5,65
80.2154424774311,0.39709605545070326,-14.9,98.3450000000015,5,66
80.21566947692236,0.3971986878086149,-14.9,98.34000000000151,5,66
80.21588030088309,0.3972994707685406,-14.9,98.33500000000151,5,66
80.2160759220507,0.3973994923790913,-14.9,98.33000000000152,5,66
80.2162573511617,0.39749984151791196,-14.9,98.32500000000152,5,66
80.21642563442529,0.3976016067060018,-14.9,98.32000000000153,5,67
80.2165818509085,0.39770587492242226,-14.9,98.31500000000153,5,67
80.216727109839,0.3978137304206843,-14.9,98.31000000000154,5,67
80.21686254783263,0.3979262535481034,-14.9,98.30500000000154,5,67
80.21698932605248,0.3980445195694083,-14.9,98.30000000000155,5,67
80.21710862730654,0.39816959749588365,-14.9,98.29500000000155,5,68
80.21722165309134,0.3983025489213227,-14.9,98.29000000000156,5,68
80.2173296205888,0.39844442686605636,-14.9,98.28500000000156,5,68
80.21743375962393,0.39859627463031816,-14.9,98.28000000000156,5,68
80.21753530959091,0.39875912465819335,-14.9,98.27500000000157,5,68
80.21763551635523,0.39893399741338953,-14.9,98.27000000000157,5,69
80.2177356291397,0.3991219002680522,-14.9,98.26500000000158,5,69
80.21783689740201,0.3993238264058364,-14.9,98.26000000000158,5,69
80.21794056771178,0.3995407537404276,-14.9,98.25500000000159,5,69
80.21804788063474,0.3997736438506903,-14.9,98.25000000000159,5,69
80.21816006763201,0.4000234409336039,-14.9,98.2450000000016,5,70
80.21827834798204,0.40029107077612547,-14.9,98.2400000000016,5,70
80.21840392573307,0.4005774397470989,-14.9,98.2350000000016,5,70
80.21853798669368,0.40088343381030933,-14.9,98.23000000000161,5,70
80.21868169546877,0.4012099175597557,-14.9,98.22500000000161,5,70
80.2188361925488,0.40155773327819355,-14.9,98.22000000000162,5,71
80.21900259145906,0.40192770001997224,-14.9,98.21500000000162,5,71
80.21918197597644,0.4023206127191658,-14.9,98.21000000000163,5,71
80.2193753974206,0.4027372413239682,-14.9,98.20500000000163,5,71
80.2195838720262,0.4031783299582959,-14.9,98.20000000000164,5,71
80.21980837840282,0.4036445961115104,-14.9,98.19500000000164,5,72
80.22004985508894,0.4041367298571433,-14.9,98.19000000000165,5,72
80.22030919820617,0.40465539310147425,-14.9,98.18500000000165,5,72
80.22058725921927,0.4052012188627807,-14.9,98.18000000000166,5,72
80.22088484280808,0.4057748105820434,-14.9,98.17500000000166,5,72
80.2212027048561,0.4063767414658586,-14.9,98.17000000000166,5,73
80.22154155056128,0.4070075538622732,-14.9,98.16500000000167,5,73
80.22190203267337,0.4076677586702208,-14.9,98.16000000000167,5,73
80.22228474986234,0.40835783478320364,-14.9,98.15500000000168,5,73
80.22269024522205,0.4090782285678247,-14.9,98.15000000000168,5,73
80.22311900491282,0.4098293533777387,-14.9,98.14500000000169,5,74
80.22357145694623,0.41061158910355056,-14.9,98.14000000000169,5,74
80.22404797011536,0.4114252817591525,-14.9,98.1350000000017,5,74
80.22454885307299,0.4122707431049487,-14.9,98.1300000000017,5,74
80.22507435356007,0.4131482503083794,-14.9,98.1250000000017,5,74
80.22562465778662,0.41405804564211246,-14.9,98.12000000000171,5,75
80.22619988996618,0.4150003362202329,-14.9,98.11500000000171,5,75
80.2268001120054,0.41597529377271586,-14.9,98.11000000000172,5,75
80.22742532334931,0.4169830544584295,-14.9,98.10500000000172,5,75
80.22807546098267,0.4180237187168717,-14.9,98.10000000000173,5,75
80.2287503995875,0.41909735115880137,-14.9,98.09500000000173,5,76
80.22944995185632,0.4202039804958834,-14.9,98.09000000000174,5,76
80.23017386896032,0.42134359950942496,-14.9,98.08500000000174,5,76
80.23092184117125,0.42251616505823547,-14.9,98.08000000000175,5,76
80.23169349863566,0.4237215981256035,-14.9,98.07500000000175,5,76
80.23248841229929,0.4249597839053379,-14.9,98.07000000000176,5,77
80.23330609497948,0.4262305719267805,-14.9,98.06500000000176,5,77
80.2341460025829,0.42753377621865374,-14.9,98.06000000000176,5,77
80.23500753546548,0.42886917551156506,-14.9,98.05500000000177,5,77
80.23589003993122,0.4302365134789474,-14.9,98.05000000000177,5,77
80.23679280986607,0.4316354990161735,-14.9,98.04500000000178,5,78
80.2377150885029,0.4330658065575399,-14.9,98.04000000000178,5,78
80.23865607031293,0.4345270764307762,-14.9,98.03500000000179,5,78
80.23961490301923,0.43601891524869224,-14.9,98.03000000000179,5,78
80.2405906897269,0.43754089633753807,-14.9,98.0250000000018,5,78
80.24158249116489,0.4390925602016094,-14.9,98.0200000000018,5,79
80.24258932803365,0.4406734150235932,-14.9,98.0150000000018,5,79
80.24361018345287,0.4422829372001078,-14.9,98.01000000000181,5,79
80.24464400550319,0.4439205719118557,-14.9,98.00500000000181,5,79
80.24568970985541,0.44558573372776644,-14.9,98.00000000000182,5,79
80.24674618248078,0.4472778072424737,-15.0,97.99500000000182,5,80
80.24781228243545,0.44899614774643043,-15.0,97.99000000000183,5,80
80.24888684471227,0.45074008192793424,-15.0,97.98500000000183,5,80
80.24996868315272,0.45250890860629706,-15.0,97.98000000000184,5,80
80.2510565934116,0.45430189949536176,-15.0,97.97500000000184,5,80
80.25214935596739,0.4561182999965337,-15.0,97.97000000000185,5,81
80.25324573917031,0.457957330020464,-15.0,97.96500000000185,5,81
80.25434450232086,0.45981818483648995,-15.0,97.96000000000186,5,81
80.25544439877093,0.46170003594890696,-15.0,97.95500000000186,5,81
80.25654417903974,0.4636020319991186,-15.0,97.95000000000186,5,81
80.25764259393688,0.46552329969268197,-15.0,97.94500000000187,5,82
